Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Day,Ship_Year,Ship_Month,Ship_Day
221,CA-2025-202505,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2113.0557,7,0.0,693.8234,2025,12,1,2025,12,3
222,CA-2025-202573,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",184.0125,7,0.3,-8.7759,2025,12,4,2025,12,4
223,CA-2025-202505,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",26.0022,3,0.0,12.9796,2025,9,10,2025,9,15
224,US-2025-202528,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.2973,4,0.0,125.8628,2025,12,30,2025,12,30
225,US-2025-202538,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,Wisconsin,53132,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,60.5044,3,0.0,14.0334,2025,8,26,2025,8,30
226,US-2025-202534,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,214.8937,4,0.2,15.5728,2025,3,25,2025,3,26
227,CA-2025-202554,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,25.5721,2,0.0,20.0294,2025,6,13,2025,6,19
228,CA-2025-202579,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,8.3588,1,0.7,-5.2076,2025,9,22,2025,9,26
229,US-2025-202570,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,63.2223,2,0.0,34.9363,2025,3,20,2025,3,24
230,CA-2025-202522,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,463.9602,3,0.2,1.0925,2025,11,11,2025,11,16
231,CA-2025-202512,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,27.2555,6,0.0,8.7536,2025,6,17,2025,6,19
232,US-2025-202572,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,65.4955,3,0.0,25.0092,2025,6,6,2025,6,7
233,US-2025-202516,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",21.9399,3,0.2,4.64,2025,9,17,2025,9,20
234,US-2025-202592,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3075.0484,3,0.4,-506.1599,2025,9,19,2025,9,21
235,CA-2025-202590,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,514.713,3,0.2,-89.0864,2025,7,8,2025,7,12
236,CA-2025-202574,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",35.5985,6,0.0,22.2962,2025,11,23,2025,11,25
237,CA-2025-202547,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",10.3139,1,0.0,5.1043,2025,8,3,2025,8,8
238,CA-2025-202537,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.5608,3,0.7,3.2515,2025,7,11,2025,7,13
239,CA-2025-202509,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,16.8381,5,0.0,12.8049,2025,11,3,2025,11,5
240,CA-2025-202557,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",15.7614,1,0.6,-5.673,2025,7,12,2025,7,17
241,CA-2025-202571,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",237.3966,3,0.0,8.5927,2025,7,17,2025,7,22
242,CA-2025-202580,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,8.9741,1,0.0,5.3155,2025,3,28,2025,3,31
243,CA-2025-202509,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",45.7028,1,0.0,14.1387,2025,9,8,2025,9,13
244,CA-2025-202561,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,17.5926,6,0.0,18.4284,2025,12,21,2025,12,26
245,CA-2025-202553,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,44134,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",67.3112,2,0.2,26.1727,2025,9,22,2025,9,24
246,CA-2025-202591,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,440.5298,3,0.0,130.0612,2025,9,17,2025,9,22
247,CA-2025-202567,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",125.6575,2,0.0,7.9914,2025,12,20,2025,12,21
248,CA-2025-202514,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,8.2681,2,0.0,4.462,2025,4,10,2025,4,16
249,CA-2025-202513,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1742.2977,6,0.0,505.6157,2025,12,28,2025,1,1
250,CA-2025-202509,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",66.7168,7,0.0,30.5277,2025,11,13,2025,11,17
251,CA-2025-202544,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Utica,New York,13501,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,87.8596,1,0.0,26.6676,2025,8,8,2025,8,12
252,CA-2025-202541,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,111.3281,6,0.7,-102.2345,2025,9,26,2025,9,29
253,US-2025-202595,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,206.7109,2,0.3,-54.5322,2025,5,22,2025,5,26
254,CA-2025-202502,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",727.4556,4,0.0,92.6058,2025,11,18,2025,11,25
255,CA-2025-202505,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.2954,1,0.0,3.1177,2025,12,10,2025,12,10
256,CA-2025-202551,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,244.396,4,0.3,-14.2006,2025,10,23,2025,10,24
257,US-2025-202508,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3.3566,2,0.2,-1.7741,2025,3,24,2025,3,30
258,CA-2025-202542,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.4616,1,0.0,10.5454,2025,10,13,2025,10,18
259,CA-2025-202523,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,80.4852,6,0.0,23.4726,2025,9,6,2025,9,11
260,US-2025-202559,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,-0.0058,6,0.0,13.3622,2025,6,1,2025,6,6
261,CA-2025-202565,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,49.712,8,0.0,19.6431,2025,4,26,2025,5,1
262,US-2025-202515,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",93.9064,2,0.2,32.5035,2025,11,6,2025,11,9
263,CA-2025-202593,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,5.0419,1,0.0,5.2282,2025,11,3,2025,11,8
264,CA-2025-202561,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,16.6964,2,0.2,-1.2878,2025,6,12,2025,6,19
265,CA-2025-202514,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",30.0964,1,0.2,-0.2411,2025,5,15,2025,5,18
266,CA-2025-202599,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,19.1592,4,0.7,-20.3611,2025,5,3,2025,5,8
267,CA-2025-202520,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,21.561,6,0.0,19.9355,2025,11,3,2025,11,8
268,CA-2025-202569,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,5.193,4,0.0,7.9099,2025,9,23,2025,9,27
269,CA-2025-202598,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,37.9311,7,0.2,13.7546,2025,12,1,2025,12,3
270,CA-2025-202588,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,39.2695,9,0.0,18.758,2025,11,7,2025,11,7
271,CA-2025-202506,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,120.2983,2,0.2,7.4723,2025,1,14,2025,1,18
272,CA-2025-202533,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,49.6965,5,0.0,12.008,2025,4,8,2025,4,14
273,CA-2025-202535,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",223.3874,2,0.2,-51.5993,2025,11,12,2025,11,14
274,CA-2025-202552,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,90.3858,2,0.0,16.892,2025,4,6,2025,4,12
275,US-2025-202587,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,250.6576,3,0.2,63.2318,2025,9,9,2025,9,13
276,CA-2025-202553,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,42.927,6,0.0,16.7112,2025,6,18,2025,6,23
277,CA-2025-202554,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.449,2,0.0,0.262,2025,6,13,2025,6,19
278,CA-2025-202518,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,24.4633,4,0.0,13.906,2025,3,23,2025,3,26
279,US-2025-202505,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,104.3019,2,0.0,42.3282,2025,1,23,2025,1,27
280,CA-2025-202574,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,43.0357,1,0.2,5.6494,2025,9,26,2025,9,30
281,CA-2025-202569,First Class,AH-10690,Anna Häberlin,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,67.5761,2,0.0,36.9049,2025,8,6,2025,8,7
282,CA-2025-202502,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",246.4979,14,0.3,-21.7302,2025,10,12,2025,10,16
283,CA-2025-202556,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.4484,4,0.0,10.6889,2025,9,18,2025,9,22
284,US-2025-202508,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,2.8954,2,0.2,6.1289,2025,6,26,2025,6,29
285,US-2025-202531,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",27.7692,3,0.6,-14.5048,2025,9,27,2025,9,29
286,CA-2025-202598,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.9257,3,0.7,-5.1912,2025,9,9,2025,9,10
287,CA-2025-202505,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,41.2335,3,0.0,22.206,2025,11,1,2025,11,8
288,US-2025-202534,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",75.8101,1,0.3,-4.4055,2025,7,19,2025,7,24
289,CA-2025-202555,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",-1.8481,1,0.0,5.7408,2025,8,9,2025,8,16
290,CA-2025-202576,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,226.8027,2,0.0,2.5699,2025,12,23,2025,12,30
291,CA-2025-202537,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,154.9334,9,0.2,11.9914,2025,8,23,2025,8,27
292,US-2025-202573,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,15.23,2,0.2,-0.4027,2025,9,24,2025,9,29
293,CA-2025-202503,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,32.5559,5,0.2,2.0618,2025,10,3,2025,10,3
294,US-2025-202598,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,198.1206,5,0.0,89.9791,2025,11,3,2025,11,5
295,CA-2025-202525,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.6641,2,0.0,5.813,2025,11,18,2025,11,18
296,CA-2025-202582,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3822.058,3,0.0,1908.0559,2025,4,28,2025,5,1
297,CA-2025-202541,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,606.5145,4,0.2,-28.2216,2025,10,22,2025,10,24
298,CA-2025-202592,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1700.3998,4,0.0,738.3677,2025,12,31,2025,1,7
299,CA-2025-202565,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.5062,6,0.7,-913.6914,2025,9,20,2025,9,24
300,CA-2025-202590,First Class,KC-16255,Karen Carlisle,Corporate,United States,New York City,New York,10009,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,-14.681,2,0.0,2.5513,2025,7,18,2025,7,21
301,CA-2025-202527,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,251.4439,4,0.2,-31.2745,2025,8,17,2025,8,23
302,CA-2025-202550,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",62.1326,3,0.2,12.9396,2025,9,10,2025,9,12
303,US-2025-202561,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,28.464,4,0.7,-21.7678,2025,7,25,2025,7,29
304,CA-2025-202544,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",97.8175,2,0.2,-17.4198,2025,7,29,2025,8,2
305,US-2025-202574,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,119.1284,2,0.3,-24.286,2025,3,23,2025,3,29
306,CA-2025-202502,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,3.4594,2,0.0,3.6569,2025,9,15,2025,9,19
307,CA-2025-202503,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,253.5591,2,0.0,75.2994,2025,5,28,2025,6,3
308,CA-2025-202545,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",80.9068,4,0.0,38.2062,2025,10,28,2025,11,3
309,CA-2025-202558,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,124.3681,3,0.2,48.9673,2025,3,15,2025,3,19
310,CA-2025-202561,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,21.4741,6,0.0,14.9143,2025,12,21,2025,12,26
311,CA-2025-202591,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,22.7757,2,0.7,-11.4212,2025,5,14,2025,5,17
312,CA-2025-202501,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,-4.5831,3,0.7,-3.0305,2025,3,5,2025,3,9
313,CA-2025-202556,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,853.8844,3,0.2,78.2203,2025,9,29,2025,10,3
314,CA-2025-202581,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,62.8291,6,0.0,18.3741,2025,10,12,2025,10,14
315,CA-2025-202539,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,602.1563,6,0.1,89.9019,2025,10,3,2025,10,8
316,CA-2025-202512,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,10.1501,4,0.2,4.1224,2025,5,7,2025,5,12
317,CA-2025-202511,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,88.1016,3,0.0,32.6071,2025,9,20,2025,9,26
318,CA-2025-202531,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,20.1412,7,0.2,2.3982,2025,11,24,2025,11,30
319,CA-2025-202509,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",38.2179,5,0.2,10.1287,2025,11,11,2025,11,15
320,US-2025-202583,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",45.3619,6,0.2,13.465,2025,6,10,2025,6,10
321,CA-2025-202520,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",20.6902,1,0.0,-0.7992,2025,11,13,2025,11,18
322,CA-2025-202533,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",17.9606,2,0.0,4.2278,2025,6,4,2025,6,4
323,CA-2025-202514,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",41.376,7,0.2,4.9632,2025,8,5,2025,8,11
324,CA-2025-202541,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.381,3,0.2,28.1046,2025,11,14,2025,11,19
325,CA-2025-202551,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,444.2492,3,0.2,0.4237,2025,10,1,2025,10,8
326,CA-2025-202512,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,114.9239,1,0.0,42.577,2025,4,17,2025,4,23
327,CA-2025-202597,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,499.8097,2,0.2,153.0614,2025,12,31,2025,1,4
328,CA-2025-202594,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,0.3298,1,0.0,4.0243,2025,7,2,2025,7,6
